Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
2022/6/9,4017.820068,132.9437561,31.94861603,121.5043411,146.4928741,80.94515991,65.43978882,79.12587738,37.98540497,56.60383987,89.09136963,89.09136963
2022/6/10,3900.860107,127.8339081,30.79373169,119.5513611,140.6514282,79.57274628,64.93914032,76.70278931,37.08464813,55.02234268,86.46430969,86.46430969
2022/6/13,3749.629883,122.1682053,29.87550354,115.9311829,134.1577454,75.41964722,61.95343399,73.70681,35.30112457,52.42210007,83.86582947,83.86582947
2022/6/14,3735.47998,122.9385834,29.61991501,114.8260803,134.0506287,75.56317902,60.38775253,73.14328766,35.04890442,52.27656174,83.65641785,83.65641785
2022/6/15,3789.98999,125.5325165,29.95123482,115.9883575,137.8183594,73.8947525,60.77916718,73.12451935,35.85058975,53.45055389,84.46548462,84.46548462
2022/6/16,3666.77002,120.4226685,29.19393349,114.2830582,131.0715485,69.73268127,59.60491562,70.48542786,34.99485397,51.50036621,81.64806366,81.64806366
2022/6/17,3674.840088,121.5246124,29.27913284,114.2163696,132.5026855,65.9204483,59.04965973,70.3633194,35.202034,52.23775101,81.43864441,81.43864441
2022/6/21,3764.790039,124.6170502,29.86345482,117.2911911,136.2927704,69.33551788,60.17366028,71.42720795,35.85762405,52.60734177,82.92430115,82.92430115
2022/6/22,3759.889893,124.0891037,29.79683876,118.9176025,136.0292664,66.55990601,60.80677414,70.50991821,36.43875122,52.69486618,82.46542358,82.46542358
2022/6/23,3795.72998,125.9467392,29.68264008,121.5867615,138.1663361,64.0927124,62.23817444,69.54532623,37.15608597,53.34650421,82.04476166,82.04476166
2022/6/24,3911.73999,130.4734344,30.77706146,123.6054077,143.4357758,64.93627167,63.32090759,72.30670166,37.96422577,55.37922287,84.91278839,84.91278839
2022/6/27,3900.110107,129.5935364,30.67237854,124.064621,141.9330292,66.8411026,63.83472824,71.71092224,37.828022,54.85402298,84.71204376,84.71204376
2022/6/28,3821.550049,125.7120819,30.36784363,121.9024887,136.2634583,68.64613342,63.59616852,70.94493103,37.31045151,53.25896454,83.7273407,83.7273407
2022/6/29,3818.830078,125.9662628,30.19654465,122.9644165,136.1561279,66.26057434,63.64204407,70.43426514,37.07437134,53.42431641,83.23979187,83.23979187
2022/6/30,3785.379883,124.2846375,29.93007469,122.6869736,134.1557159,64.86371613,64.34856415,69.60205841,37.10160828,52.78239822,83.49789429,83.49789429
2022/7/1,3825.330078,124.5681839,30.33929062,124.064621,136.6245422,65.83428192,65.92677307,70.09381104,37.76446152,53.31732178,84.22447205,84.22447205
2022/7/5,3831.389893,126.1324692,30.2346077,123.3470764,139.6788483,63.22192764,63.6787529,68.68474579,37.61009979,54.55251694,82.96251678,82.96251678
2022/7/6,3845.080078,127.2177277,30.15847397,124.1794434,139.2202301,62.14253998,64.33940125,69.11975861,37.58285904,54.56223679,83.4405365,83.4405365
2022/7/7,3902.620117,129.847702,30.59624672,124.7056198,142.811264,64.38298035,64.275177,69.73445892,37.61009979,55.41812134,84.42521667,84.42521667
2022/7/8,3899.379883,129.9063873,30.52963066,125.0787201,142.8307495,64.35575867,64.06412506,69.05355072,37.43757248,55.15552139,84.04283142,84.04283142
2022/7/11,3854.429932,128.1171875,30.28219223,124.763031,138.9176941,63.73894501,64.46785736,68.86443329,37.43757248,53.48266983,83.47877502,83.47877502
2022/7/12,3818.800049,126.3671494,30.09185791,123.1749039,138.0784912,62.49628448,64.15587616,68.73203278,37.20149231,53.4534874,83.22065735,83.22065735
2022/7/13,3801.780029,126.034729,29.82539177,121.9790192,139.2104645,62.39652252,63.88978577,68.3348465,37.00172806,53.21034241,82.20729065,82.20729065
2022/7/14,3790.379883,127.188385,29.2543869,121.6250458,139.0933533,61.21733856,63.88978577,67.07707977,36.63851547,52.53925705,81.7388382,81.7388382
2022/7/15,3863.159912,129.4272919,30.24412537,124.5620956,141.3377228,62.21510696,64.00907135,68.12680054,37.22873306,53.89114761,83.01988983,83.01988983
2022/7/18,3830.850098,128.1758575,30.12992287,121.9311829,141.7475891,63.63918686,63.11903381,68.28755951,36.86551666,53.61882782,82.52277374,82.52277374
2022/7/19,3936.689941,132.0866852,31.03401566,124.0072098,146.0899963,65.59842682,63.52278519,70.36805725,37.88249969,55.52510452,85.46727753,85.46727753
2022/7/20,3959.899902,134.1495972,31.14821243,122.7826385,148.490509,66.23336792,62.67860794,70.49098206,37.69181824,56.43933868,86.12692261,86.12692261
2022/7/21,3998.949951,136.0365448,31.34806824,124.7247391,151.8863525,65.07233429,62.84375381,71.49340057,38.08226776,56.41016388,86.74833679,86.74833679
2022/7/22,3961.629883,134.1593628,31.16724777,124.2081299,151.0081024,64.53717041,63.70627213,70.98273468,38.37284088,54.4552536,86.47108459,86.47108459
2022/7/25,3966.840088,133.3087769,31.36709404,124.8586884,149.7102814,66.90458679,64.50455475,71.27591705,38.40007782,54.27046585,86.88217926,86.88217926
2022/7/26,3921.050049,131.1480408,30.92932892,125.4996719,144.8897247,66.29686737,64.88993073,70.79361725,38.47271347,53.18116379,86.41372681,86.41372681
2022/7/27,4023.610107,136.7893524,31.40516472,126.2841568,150.3738708,67.79350281,64.94498444,71.64471436,38.68156052,55.42785263,87.75214386,87.75214386
2022/7/28,4072.429932,138.8718262,31.633564,127.0878067,152.9597473,68.17448425,67.27558899,72.91194153,40.10714722,54.79566193,89.58766937,89.58766937
2022/7/29,4130.290039,141.0032196,32.08085251,126.6668243,158.892746,71.13147736,67.85364532,73.88598633,40.26150894,54.82483673,91.4327774,91.4327774
2022/8/1,4118.629883,140.7001495,31.81438828,125.7292633,159.6831665,69.66205597,67.92704773,73.29020691,39.89830399,54.74702835,91.52836609,91.52836609
2022/8/2,4091.189941,139.7028961,31.46227074,125.2796249,158.5902252,69.4987793,67.78942108,72.54311371,39.37165451,54.65949249,90.56282043,90.56282043
2022/8/3,4155.169922,143.4181519,31.93810654,126.4276581,162.4545135,67.50325775,68.21150208,72.61876678,39.53509521,55.97249603,91.4136734,91.4136734
2022/8/4,4151.939941,144.0731812,31.83342361,125.8058243,163.1180267,64.99976349,68.35831451,72.66604614,39.57141876,56.21564102,91.7482605,91.7482605
2022/8/5,4145.189941,143.7407837,32.06181717,125.7579575,160.3369598,66.28780365,68.11057281,72.92140198,39.69853973,55.52510452,91.8916626,91.8916626
2022/8/8,4140.060059,142.5186768,32.04278564,126.0545731,161.0590668,66.63247681,68.21150208,73.32804871,39.98910522,55.84605789,91.8629837,91.8629837
2022/8/9,4122.470215,141.0912018,32.20457077,125.6718826,158.4926147,67.80257416,68.97306824,72.96869659,40.30690765,55.30140686,91.52836609,91.52836609
2022/8/10,4210.240234,144.9433289,32.927845,127.0399551,162.9618988,68.29239655,69.27587891,75.03970337,40.85172653,56.85754776,93.53600311,93.53600311
2022/8/11,4207.27002,144.3762665,33.31801987,126.2171707,162.1324615,70.6416626,69.26669312,75.29505157,40.66103745,56.91590118,94.03313446,94.03313446
2022/8/12,4280.149902,147.2507019,33.84144211,127.8339996,165.8015442,71.17684174,70.39528656,76.71357727,41.35113907,57.92740631,95.44802094,95.44802094
2022/8/15,4297.140137,148.1795197,33.83193207,128.4750061,166.9432526,69.78903198,70.98253632,76.66628265,41.53273773,58.13163757,95.67747498,95.67747498
2022/8/16,4305.200195,147.7786713,34.07936096,128.1306,168.7875519,69.6257782,71.1844101,77.09184265,41.36929321,58.24835205,96.10766602,96.10766602
2022/8/17,4274.040039,146.7227783,33.9080658,127.3843689,166.9725494,70.2062912,71.06510925,76.03268433,41.25125504,57.12014771,95.34286499,95.34286499
2022/8/18,4283.740234,147.4853668,33.94612885,126.8199081,166.9237518,72.09296417,71.33120728,76.269104,40.96976852,57.03261185,95.7252655,95.7252655
2022/8/19,4228.47998,144.8064575,33.27043915,127.1643372,163.4791107,72.0748291,71.29450989,74.86949158,40.57023239,56.10865784,94.49200439,94.49200439
2022/8/22,4137.990234,140.7686005,32.53765869,125.4996719,158.9415283,71.93875885,70.32189178,73.677948,39.72578049,54.50388718,92.69471741,92.69471741
2022/8/23,4128.72998,140.3970642,32.40441513,123.7489166,159.3903961,74.53295898,69.89981079,74.40610504,39.1264801,54.03704453,92.86680603,92.86680603
2022/8/24,4140.77002,140.4850616,32.57571793,123.9020004,160.0734711,75.44906616,70.12002563,74.56687164,39.435215,54.35799408,93.17271423,93.17271423
2022/8/25,4199.120117,142.8608551,33.08010864,125.2700653,161.986084,76.02957916,70.55127716,76.25964355,40.04358673,55.41812134,94.59718323,94.59718323
2022/8/26,4057.659912,136.7600555,32.09037018,121.7781296,155.818924,75.14067078,69.46857452,73.9238205,39.0266037,53.64799881,91.31803894,91.31803894
2022/8/29,4030.610107,134.9513092,31.86196327,120.9266586,154.9894714,76.27449799,69.67961121,73.40367126,38.6906395,53.2297821,90.90697479,90.90697479
2022/8/30,3986.159912,133.5434113,31.69067001,120.1230316,153.2622681,73.68937683,68.66110992,72.2026825,38.13674545,52.7629509,89.59723663,89.59723663
2022/8/31,3955,132.243103,31.45275497,119.3576813,151.7497101,73.01815796,68.21150208,71.31373596,38.00054169,52.88938904,88.84197998,88.84197998
2022/9/1,3966.850098,131.5977936,31.54791451,121.3188934,153.1354218,71.22219086,69.19330597,70.37752533,38.13674545,53.37568665,88.96627045,88.96627045
2022/9/2,3924.26001,129.8868561,31.30047989,119.577713,151.7302246,72.52835083,68.45007324,70.31131744,37.48297882,52.36419296,88.10587311,88.10587311
2022/9/6,3908.189941,129.026474,31.22434616,119.6925201,151.417984,71.85713196,68.62441254,70.09381104,37.87342453,51.71255875,88.24926758,88.24926758
2022/9/7,3979.870117,131.0894012,31.84293175,121.6441879,156.062851,71.02263641,70.77150726,72.03245544,38.59983826,52.75322342,89.66416168,89.66416168
2022/9/8,4006.179932,131.5391235,32.40441513,123.7584991,157.5168304,71.3310318,70.71643829,72.73226166,38.70879745,52.62678528,89.93184662,89.93184662
2022/9/9,4067.360107,134.1398163,32.69944382,124.8491211,160.5028381,73.10886383,71.00088501,73.82925415,39.08108521,54.09539413,91.09817505,91.09817505
2022/9/12,4110.410156,136.2907257,32.96590424,125.6814346,162.571579,74.45131683,71.67989349,74.51959229,39.40797806,54.37744904,91.64311218,91.64311218
2022/9/13,3932.689941,129.0557861,31.73825073,121.5293732,154.1893005,72.57369995,69.77136993,71.86223602,37.90974045,51.39159775,88.19191742,88.19191742
2022/9/14,3946.01001,129.5250854,31.64308548,121.5963516,156.1701965,74.62365723,70.34024048,70.98273468,37.44665909,51.47913361,88.0198288,88.0198288
